,Unnamed: 0,z1,z2,z3,z4,z5,z6,z7,z8,z9
4426,4426,-2.6628547,-0.8243286,-0.9105658,-0.31266683,-0.4728577,-0.79648346,-0.69790494,-0.48304537,-0.32522956
4427,4427,-2.656793,-0.8218781,-0.9077613,-0.31181726,-0.47138357,-0.79421204,-0.69593227,-0.48142684,-0.3241365
4428,4428,-2.6507335,-0.8194294,-0.90495884,-0.31096762,-0.46991044,-0.7919424,-0.6939613,-0.47980997,-0.32304543
4429,4429,-2.6446788,-0.81698364,-0.9021591,-0.3101185,-0.4684389,-0.78967535,-0.69199294,-0.47819555,-0.32195595
4430,4430,-2.6386278,-0.8145392,-0.89936167,-0.30926993,-0.4669685,-0.78740996,-0.6900268,-0.47658327,-0.3208686
4431,4431,-2.6325796,-0.81209713,-0.89656574,-0.30842134,-0.46549925,-0.7851465,-0.6880626,-0.4749729,-0.31978285
4432,4432,-2.6265368,-0.8096574,-0.893773,-0.30757344,-0.46403152,-0.78288513,-0.68610007,-0.47336513,-0.31869859
4433,4433,-2.620497,-0.8072198,-0.8909829,-0.3067257,-0.4625654,-0.7806262,-0.6841403,-0.47175938,-0.3176168
4434,4434,-2.6144612,-0.80478406,-0.88819414,-0.3058783,-0.4611003,-0.77836835,-0.68218213,-0.4701559,-0.31653646
4435,4435,-2.6084282,-0.80235136,-0.88540816,-0.30503154,-0.45963675,-0.77611345,-0.68022656,-0.46855456,-0.3154581
4436,4436,-2.6024024,-0.79992014,-0.882625,-0.304185,-0.4581742,-0.7738602,-0.67827314,-0.46695563,-0.3143816
4437,4437,-2.596381,-0.79749155,-0.87984395,-0.30333927,-0.45671326,-0.77160925,-0.67632216,-0.465359,-0.31330693
4438,4438,-2.59036,-0.795065,-0.8770654,-0.30249336,-0.45525372,-0.76936036,-0.67437273,-0.4637645,-0.31223404
4439,4439,-2.5843434,-0.7926403,-0.87428886,-0.30164808,-0.45379555,-0.76711345,-0.67242575,-0.4621722,-0.31116337
4440,4440,-2.578331,-0.7902182,-0.8715155,-0.30080318,-0.45233846,-0.7648686,-0.6704807,-0.460582,-0.3100939
4441,4441,-2.5723243,-0.7877982,-0.86874396,-0.29995853,-0.45088285,-0.76262575,-0.6685379,-0.4589942,-0.30902672
4442,4442,-2.5663195,-0.7853807,-0.8659752,-0.29911482,-0.44942886,-0.76038504,-0.6665978,-0.45740893,-0.30796137
4443,4443,-2.560321,-0.7829655,-0.86320907,-0.2982709,-0.44797596,-0.7581465,-0.6646593,-0.45582572,-0.306898
4444,4444,-2.554327,-0.78055304,-0.860446,-0.2974282,-0.44652504,-0.75591063,-0.66272366,-0.4542453,-0.30583653
4445,4445,-2.548335,-0.7781422,-0.85768473,-0.29658538,-0.4450748,-0.7536764,-0.66078967,-0.45266652,-0.3047766
4446,4446,-2.5423474,-0.7757341,-0.85492617,-0.2957434,-0.4436265,-0.75144404,-0.6588578,-0.45109016,-0.3037191
4447,4447,-2.5363657,-0.7733282,-0.85217,-0.2949015,-0.44217938,-0.74921453,-0.65692836,-0.44951636,-0.30266333
4448,4448,-2.5303857,-0.77092445,-0.84941703,-0.29406023,-0.44073364,-0.7469869,-0.6550013,-0.44794485,-0.30160934
4449,4449,-2.5244117,-0.76852316,-0.84666646,-0.29321942,-0.439289,-0.7447613,-0.6530764,-0.44637567,-0.30055735
4450,4450,-2.518441,-0.76612455,-0.84391844,-0.2923792,-0.43784663,-0.742538,-0.65115386,-0.44480887,-0.2995073
4451,4451,-2.5124748,-0.76372796,-0.8411727,-0.29153916,-0.4364053,-0.7403167,-0.64923304,-0.44324434,-0.29845905
4452,4452,-2.5065138,-0.76133406,-0.8384306,-0.29069993,-0.43496522,-0.73809755,-0.64731526,-0.4416825,-0.29741296
4453,4453,-2.5005567,-0.7589422,-0.8356907,-0.2898609,-0.43352655,-0.73588103,-0.64539933,-0.44012284,-0.29636863
4454,4454,-2.4946024,-0.7565536,-0.8329536,-0.28902277,-0.43208978,-0.73366666,-0.643486,-0.43856576,-0.29532635
4455,4455,-2.4886537,-0.75416636,-0.8302191,-0.2881848,-0.43065405,-0.73145425,-0.64157444,-0.43701074,-0.29428586
4456,4456,-2.4827082,-0.75178206,-0.82748723,-0.2873474,-0.42922005,-0.72924423,-0.6396657,-0.4354583,-0.2932478
4457,4457,-2.4767706,-0.74940056,-0.82475865,-0.2865107,-0.42778754,-0.72703695,-0.637759,-0.43390822,-0.29221156
4458,4458,-2.4708326,-0.7470214,-0.82203275,-0.28567454,-0.42635655,-0.7248314,-0.63585466,-0.43236095,-0.29117697
4459,4459,-2.464902,-0.7446448,-0.81930983,-0.28483886,-0.42492726,-0.7226286,-0.6339526,-0.43081594,-0.29014477
4460,4460,-2.4589734,-0.74227,-0.816589,-0.2840036,-0.42349902,-0.7204272,-0.63205266,-0.42927328,-0.28911412
4461,4461,-2.4530513,-0.7398988,-0.813872,-0.28316924,-0.42207244,-0.71822906,-0.6301555,-0.42773306,-0.28808582
4462,4462,-2.4471323,-0.7375294,-0.81115735,-0.28233528,-0.4206475,-0.71603286,-0.6282604,-0.42619547,-0.28705937
4463,4463,-2.441219,-0.7351626,-0.8084458,-0.28150168,-0.41922393,-0.7138389,-0.62636757,-0.42465988,-0.28603476
4464,4464,-2.4353077,-0.73279876,-0.8057373,-0.28066894,-0.41780207,-0.71164733,-0.6244773,-0.42312726,-0.28501257
4465,4465,-2.4294038,-0.7304373,-0.8030315,-0.27983654,-0.41638178,-0.70945823,-0.6225893,-0.4215972,-0.2839921
4466,4466,-2.4235032,-0.72807837,-0.8003285,-0.2790047,-0.4149626,-0.7072714,-0.62070364,-0.42006916,-0.28297356
4467,4467,-2.4176078,-0.72572196,-0.79762876,-0.27817369,-0.4135452,-0.70508695,-0.61882013,-0.4185441,-0.2819575
4468,4468,-2.4117153,-0.7233682,-0.7949319,-0.2773427,-0.4121293,-0.7029046,-0.61693925,-0.41702127,-0.28094283
4469,4469,-2.405828,-0.7210174,-0.79223853,-0.27651334,-0.41071543,-0.70072484,-0.61506134,-0.41550136,-0.2799307
4470,4470,-2.3999462,-0.7186688,-0.7895476,-0.2756837,-0.4093029,-0.69854766,-0.61318475,-0.41398352,-0.27892038
4471,4471,-2.394068,-0.71632296,-0.7868602,-0.27485496,-0.4078917,-0.69637275,-0.61131126,-0.41246855,-0.277912
4472,4472,-2.3881958,-0.71398026,-0.7841761,-0.27402702,-0.40648222,-0.69420046,-0.6094402,-0.41095614,-0.27690595
4473,4473,-2.3823266,-0.71163976,-0.78149456,-0.27319956,-0.40507445,-0.6920301,-0.60757124,-0.40944603,-0.2759016
4474,4474,-2.376463,-0.70930207,-0.77881634,-0.2723729,-0.4036681,-0.6898626,-0.60570484,-0.40793872,-0.27489954
4475,4475,-2.3706026,-0.70696723,-0.77614117,-0.27154636,-0.40226343,-0.6876974,-0.6038407,-0.40643367,-0.27389932
4476,4476,-2.3647487,-0.7046354,-0.77346975,-0.27072102,-0.40086043,-0.6855349,-0.60197943,-0.4049313,-0.27290136
4477,4477,-2.358898,-0.70230544,-0.7708006,-0.269896,-0.39945874,-0.68337446,-0.60012,-0.40343156,-0.27190548
4478,4478,-2.353053,-0.69997877,-0.7681353,-0.26907194,-0.3980592,-0.6812167,-0.5982633,-0.40193483,-0.27091146
4479,4479,-2.3472126,-0.69765484,-0.76547295,-0.26824856,-0.39666098,-0.6790614,-0.59640914,-0.40044004,-0.26991984
4480,4480,-2.3413765,-0.6953333,-0.7628139,-0.26742545,-0.39526403,-0.67690885,-0.5945573,-0.39894792,-0.26893014
4481,4481,-2.3355458,-0.6930152,-0.76015836,-0.266603,-0.39386916,-0.67475855,-0.5927081,-0.39745873,-0.2679423
4482,4482,-2.329718,-0.6906994,-0.75750583,-0.26578158,-0.3924759,-0.6726104,-0.5908614,-0.39597183,-0.26695675
4483,4483,-2.3238966,-0.68838644,-0.7548566,-0.26496097,-0.39108434,-0.6704654,-0.5890171,-0.39448795,-0.2659733
4484,4484,-2.318081,-0.6860769,-0.75221115,-0.26414043,-0.3896944,-0.6683231,-0.5871751,-0.39300644,-0.26499185
4485,4485,-2.3122683,-0.68376946,-0.7495685,-0.26332113,-0.3883059,-0.6661825,-0.58533585,-0.39152747,-0.2640124
4486,4486,-2.3064609,-0.6814654,-0.7469294,-0.26250243,-0.38691947,-0.6640451,-0.5834991,-0.3900514,-0.26303542
4487,4487,-2.3006575,-0.67916363,-0.74429333,-0.26168427,-0.3855343,-0.6619098,-0.5816648,-0.38857764,-0.26206034
4488,4488,-2.2948613,-0.6768654,-0.74166167,-0.26086703,-0.38415107,-0.6597777,-0.5798328,-0.38710698,-0.26108715
4489,4489,-2.289069,-0.67456985,-0.7390325,-0.26005027,-0.3827697,-0.6576477,-0.57800364,-0.38563865,-0.26011616
4490,4490,-2.2832808,-0.672277,-0.73640716,-0.25923434,-0.38138965,-0.6555204,-0.57617676,-0.38417313,-0.2591474
4491,4491,-2.2774987,-0.6699875,-0.73378587,-0.2584194,-0.3800118,-0.65339607,-0.57435274,-0.38271028,-0.25818086
4492,4492,-2.2717216,-0.6677007,-0.73116744,-0.25760487,-0.37863532,-0.65127426,-0.57253116,-0.38125005,-0.25721633
4493,4493,-2.2659476,-0.66541666,-0.7285521,-0.2567911,-0.3772605,-0.64915484,-0.570712,-0.3797924,-0.25625372
4494,4494,-2.2601805,-0.66313577,-0.7259408,-0.25597823,-0.37588727,-0.6470379,-0.5688954,-0.3783375,-0.25529343
4495,4495,-2.2544177,-0.66085786,-0.72333324,-0.2551662,-0.37451616,-0.64492434,-0.56708133,-0.37688547,-0.25433543
4496,4496,-2.2486584,-0.6585828,-0.72072864,-0.2543547,-0.3731465,-0.64281255,-0.56526977,-0.37543574,-0.2533789
4497,4497,-2.2429073,-0.656311,-0.71812826,-0.25354418,-0.37177902,-0.6407041,-0.5634613,-0.3739891,-0.25242528
4498,4498,-2.2371597,-0.6540423,-0.7155316,-0.2527346,-0.37041295,-0.6385982,-0.56165516,-0.37254497,-0.25147346
4499,4499,-2.2314167,-0.65177625,-0.7129378,-0.25192508,-0.3690484,-0.63649476,-0.5598515,-0.37110367,-0.2505237
4500,4500,-2.225679,-0.649513,-0.710348,-0.25111666,-0.3676859,-0.63439405,-0.5580502,-0.36966485,-0.24957615
4501,4501,-2.219945,-0.64725333,-0.7077616,-0.25030932,-0.36632505,-0.6322959,-0.55625165,-0.3682287,-0.24863078
4502,4502,-2.214219,-0.6449965,-0.70517915,-0.24950248,-0.36496595,-0.6302007,-0.5544558,-0.3667954,-0.24768743
4503,4503,-2.2084982,-0.6427431,-0.7026012,-0.24869663,-0.3636089,-0.62810886,-0.55266297,-0.36536515,-0.24674623
4504,4504,-2.2027798,-0.64049256,-0.7000259,-0.24789129,-0.36225367,-0.6260189,-0.55087227,-0.36393717,-0.2458075
4505,4505,-2.1970677,-0.6382449,-0.69745445,-0.24708705,-0.36089984,-0.623932,-0.5490844,-0.3625119,-0.24487057
4506,4506,-2.1913602,-0.6360005,-0.69488704,-0.24628364,-0.35954815,-0.62184775,-0.5472992,-0.3610896,-0.24393593
4507,4507,-2.1856601,-0.63375974,-0.69232357,-0.24548084,-0.35819834,-0.6197664,-0.54551643,-0.35966995,-0.24300343
4508,4508,-2.179963,-0.63152134,-0.6897633,-0.2446792,-0.35684967,-0.6176877,-0.5437366,-0.35825312,-0.24207318
4509,4509,-2.1742713,-0.6292865,-0.6872076,-0.243878,-0.3555034,-0.6156119,-0.54195887,-0.35683897,-0.24114507
4510,4510,-2.168586,-0.6270547,-0.684655,-0.24307773,-0.35415897,-0.61353886,-0.5401846,-0.35542783,-0.24021888
4511,4511,-2.1629047,-0.6248265,-0.6821066,-0.24227856,-0.35281613,-0.6114684,-0.5384124,-0.35401884,-0.23929521
4512,4512,-2.1572297,-0.62260085,-0.67956215,-0.24147987,-0.35147527,-0.6094012,-0.53664327,-0.35261303,-0.23837352
4513,4513,-2.1515605,-0.62037903,-0.67702186,-0.24068217,-0.3501365,-0.6073368,-0.53487664,-0.35121003,-0.23745443
4514,4514,-2.1458957,-0.6181599,-0.6744848,-0.23988526,-0.34879905,-0.6052747,-0.5331127,-0.3498094,-0.23653705
4515,4515,-2.1402373,-0.6159442,-0.6719522,-0.23908947,-0.34746403,-0.6032161,-0.5313513,-0.3484119,-0.2356218
4516,4516,-2.1345816,-0.6137316,-0.6694232,-0.23829433,-0.3461301,-0.60115993,-0.5295928,-0.34701696,-0.23470876
4517,4517,-2.1289322,-0.6115224,-0.6668981,-0.23749998,-0.3447986,-0.5991068,-0.52783674,-0.3456249,-0.23379786
4518,4518,-2.1232915,-0.6093169,-0.6643777,-0.23670682,-0.34346917,-0.59705675,-0.5260842,-0.3442356,-0.2328892
4519,4519,-2.117653,-0.60711414,-0.6618606,-0.23591432,-0.34214118,-0.59500945,-0.5243337,-0.34284925,-0.23198299
4520,4520,-2.1120198,-0.6049147,-0.6593473,-0.23512262,-0.3408148,-0.5929648,-0.52258575,-0.3414651,-0.23107861
4521,4521,-2.1063924,-0.6027188,-0.65683866,-0.23433167,-0.33949104,-0.59092325,-0.5208407,-0.3400842,-0.23017684
4522,4522,-2.100772,-0.6005261,-0.65433395,-0.23354225,-0.33816913,-0.58888495,-0.5190989,-0.338706,-0.22927703
4523,4523,-2.0951552,-0.5983367,-0.65183353,-0.23275326,-0.33684883,-0.58684903,-0.51735914,-0.33733055,-0.22837943
4524,4524,-2.089544,-0.59615034,-0.64933616,-0.23196507,-0.3355304,-0.58481616,-0.51562244,-0.3359578,-0.22748382
4525,4525,-2.0839384,-0.593968,-0.6468438,-0.23117824,-0.3342139,-0.58278644,-0.51388836,-0.33458787,-0.22659068
4526,4526,-2.0783381,-0.59178853,-0.64435524,-0.23039193,-0.3328995,-0.58075935,-0.5121572,-0.33322078,-0.22569956
4527,4527,-2.0727448,-0.5896129,-0.6418711,-0.2296068,-0.33158684,-0.5787356,-0.5104287,-0.33185646,-0.22481075
4528,4528,-2.0671556,-0.58744013,-0.63939047,-0.22882205,-0.33027607,-0.57671446,-0.5087032,-0.33049464,-0.22392406
4529,4529,-2.0615735,-0.585271,-0.63691485,-0.228039,-0.3289673,-0.5746966,-0.5069801,-0.32913628,-0.22303958
4530,4530,-2.0559943,-0.5831053,-0.6344429,-0.22725637,-0.32766065,-0.57268137,-0.5052596,-0.32778,-0.22215763
4531,4531,-2.0504224,-0.5809434,-0.6319755,-0.22647496,-0.3263559,-0.5706698,-0.50354254,-0.32642707,-0.22127755
4532,4532,-2.044857,-0.5787844,-0.6295121,-0.22569427,-0.32505322,-0.5686606,-0.5018282,-0.32507652,-0.22039962
4533,4533,-2.0392954,-0.57662916,-0.6270528,-0.22491464,-0.3237523,-0.5666543,-0.50011647,-0.32372886,-0.2195239
4534,4534,-2.0337393,-0.5744773,-0.6245977,-0.22413617,-0.32245314,-0.56465155,-0.4984071,-0.32238403,-0.2186507
4535,4535,-2.0281897,-0.57232857,-0.6221474,-0.22335781,-0.3211562,-0.5626514,-0.496701,-0.32104194,-0.21777956
4536,4536,-2.0226457,-0.5701837,-0.6197007,-0.22258137,-0.31986153,-0.5606547,-0.4949976,-0.319703,-0.21691065
4537,4537,-2.0171065,-0.5680423,-0.61725867,-0.22180548,-0.3185685,-0.55866045,-0.4932972,-0.31836638,-0.2160437
4538,4538,-2.0115747,-0.5659043,-0.61482066,-0.22103038,-0.31727758,-0.55667007,-0.49159965,-0.31703272,-0.21517919
4539,4539,-2.006047,-0.5637701,-0.61238754,-0.22025666,-0.31598887,-0.5546823,-0.48990455,-0.315702,-0.21431686
4540,4540,-2.0005248,-0.56163913,-0.6099581,-0.21948376,-0.31470165,-0.55269766,-0.4882124,-0.31437394,-0.2134569
4541,4541,-1.9950097,-0.55951196,-0.6075338,-0.21871199,-0.3134169,-0.55071604,-0.48652324,-0.31304878,-0.21259911
4542,4542,-1.9895002,-0.5573882,-0.6051134,-0.21794122,-0.31213406,-0.54873747,-0.4848367,-0.3117265,-0.21174335
4543,4543,-1.9839942,-0.55526775,-0.6026971,-0.21717119,-0.31085318,-0.54676193,-0.48315325,-0.31040695,-0.21089041
4544,4544,-1.9784964,-0.55315113,-0.60028535,-0.21640223,-0.30957416,-0.5447898,-0.48147258,-0.3090899,-0.21003902
4545,4545,-1.9730034,-0.5510382,-0.5978783,-0.21563418,-0.30829778,-0.5428206,-0.47979492,-0.30777612,-0.20918989
4546,4546,-1.9675179,-0.5489291,-0.5954758,-0.21486726,-0.30702305,-0.54085475,-0.47811997,-0.30646503,-0.20834324
4547,4547,-1.9620341,-0.5468231,-0.59307736,-0.2141014,-0.30575046,-0.5388918,-0.476448,-0.30515665,-0.20749895
4548,4548,-1.9565598,-0.5447209,-0.59068346,-0.21333651,-0.30447984,-0.53693193,-0.4747785,-0.30385095,-0.20665671
4549,4549,-1.9510903,-0.5426224,-0.5882942,-0.21257271,-0.30321157,-0.5349752,-0.47311231,-0.30254853,-0.20581672
4550,4550,-1.9456264,-0.5405276,-0.5859096,-0.21180978,-0.30194518,-0.5330219,-0.47144887,-0.30124873,-0.2049791
4551,4551,-1.9401672,-0.5384361,-0.5835291,-0.21104825,-0.30068064,-0.53107136,-0.46978828,-0.29995123,-0.20414345
4552,4552,-1.934716,-0.53634876,-0.5811534,-0.21028727,-0.2994185,-0.52912426,-0.46813056,-0.29865724,-0.20331016
4553,4553,-1.9292687,-0.5342647,-0.57878184,-0.20952752,-0.29815826,-0.5271804,-0.46647564,-0.2973657,-0.20247918
4554,4554,-1.9238274,-0.5321844,-0.5764153,-0.20876877,-0.29690036,-0.52523917,-0.4648234,-0.29607663,-0.20165014
4555,4555,-1.918393,-0.530108,-0.57405317,-0.20801114,-0.29564434,-0.5233019,-0.46317455,-0.29479104,-0.20082378
4556,4556,-1.9129646,-0.52803516,-0.5716953,-0.20725466,-0.29439062,-0.5213671,-0.4615287,-0.2935081,-0.19999924
4557,4557,-1.907541,-0.5259659,-0.5693424,-0.2064992,-0.29313883,-0.5194359,-0.45988533,-0.29222775,-0.19917715
4558,4558,-1.9021227,-0.5239007,-0.5669938,-0.20574456,-0.29188928,-0.5175077,-0.45824516,-0.29095048,-0.19835742
4559,4559,-1.8967135,-0.52183914,-0.56465024,-0.2049913,-0.29064217,-0.5155832,-0.45660785,-0.2896759,-0.19753976
4560,4560,-1.8913075,-0.5197813,-0.5623111,-0.204239,-0.28939676,-0.51366156,-0.4549732,-0.28840423,-0.19672453
4561,4561,-1.8859082,-0.51772684,-0.5599762,-0.20348765,-0.2881534,-0.5117429,-0.4533416,-0.28713506,-0.19591129
4562,4562,-1.8805145,-0.5156766,-0.5576465,-0.20273757,-0.28691253,-0.50982785,-0.451713,-0.28586912,-0.19510046
4563,4563,-1.8751276,-0.5136302,-0.5553215,-0.20198865,-0.28567386,-0.5079159,-0.45008764,-0.28460595,-0.19429184
4564,4564,-1.8697453,-0.51158756,-0.553001,-0.20124048,-0.28443736,-0.5060075,-0.44846478,-0.2833456,-0.19348565
4565,4565,-1.8643687,-0.50954807,-0.550685,-0.20049372,-0.2832028,-0.50410193,-0.4468448,-0.28208777,-0.19268133
4566,4566,-1.8589993,-0.5075133,-0.548374,-0.199748,-0.28197035,-0.5021998,-0.4452279,-0.28083283,-0.19187962
4567,4567,-1.8536363,-0.505482,-0.54606766,-0.19900353,-0.28074056,-0.50030106,-0.44361416,-0.2795809,-0.19107999
4568,4568,-1.8482786,-0.50345445,-0.5437657,-0.1982596,-0.2795128,-0.49840546,-0.44200295,-0.2783317,-0.19028266
4569,4569,-1.8429261,-0.50143075,-0.5414691,-0.19751742,-0.27828696,-0.49651307,-0.44039503,-0.27708548,-0.18948735
4570,4570,-1.83758,-0.49941075,-0.5391767,-0.19677588,-0.27706376,-0.49462408,-0.43878978,-0.27584198,-0.18869436
4571,4571,-1.8322396,-0.49739498,-0.53688955,-0.19603585,-0.2758424,-0.49273846,-0.4371878,-0.27460137,-0.18790396
4572,4572,-1.8269055,-0.4953828,-0.5346069,-0.19529662,-0.27462333,-0.49085608,-0.43558872,-0.27336326,-0.18711562
4573,4573,-1.8215785,-0.49337432,-0.53232884,-0.1945588,-0.2734064,-0.48897713,-0.43399245,-0.27212855,-0.1863294
4574,4574,-1.8162562,-0.49137017,-0.5300559,-0.19382185,-0.27219197,-0.48710114,-0.4323992,-0.2708963,-0.1855454
4575,4575,-1.8109409,-0.48936957,-0.5277879,-0.19308622,-0.2709797,-0.4852289,-0.4308089,-0.26966688,-0.18476388
4576,4576,-1.8056318,-0.4873732,-0.5255246,-0.19235171,-0.26976976,-0.48335984,-0.42922178,-0.26844016,-0.18398449
4577,4577,-1.8003275,-0.48538056,-0.52326614,-0.19161838,-0.2685618,-0.48149383,-0.42763725,-0.26721677,-0.18320747
4578,4578,-1.795029,-0.48339194,-0.5210125,-0.19088638,-0.26735651,-0.47963142,-0.42605636,-0.26599574,-0.1824323
4579,4579,-1.7897382,-0.48140725,-0.51876366,-0.19015521,-0.26615325,-0.4777724,-0.42447785,-0.26477775,-0.18165967
4580,4580,-1.7844532,-0.47942638,-0.5165198,-0.18942556,-0.26495218,-0.47591677,-0.42290223,-0.2635625,-0.18088928
4581,4581,-1.779174,-0.47744954,-0.514281,-0.18869674,-0.2637537,-0.4740644,-0.4213302,-0.26235047,-0.18012112
4582,4582,-1.7738998,-0.47547656,-0.5120465,-0.18796921,-0.26255697,-0.47221512,-0.4197608,-0.2611406,-0.1793551
4583,4583,-1.7686336,-0.47350773,-0.5098174,-0.18724297,-0.26136312,-0.47036964,-0.41819444,-0.25993428,-0.17859155
4584,4584,-1.7633717,-0.47154278,-0.5075932,-0.18651769,-0.26017126,-0.46852735,-0.41663092,-0.25873047,-0.17783007
4585,4585,-1.7581176,-0.4695817,-0.5053737,-0.18579356,-0.2589819,-0.4666885,-0.41507065,-0.25752923,-0.17707093
4586,4586,-1.7528669,-0.46762487,-0.50315946,-0.18507105,-0.2577946,-0.46485314,-0.4135132,-0.25633132,-0.17631406
4587,4587,-1.7476248,-0.46567196,-0.5009499,-0.18434963,-0.25660986,-0.46302113,-0.41195872,-0.2551359,-0.17555937
4588,4588,-1.7423878,-0.463723,-0.4987457,-0.18362895,-0.2554273,-0.4611922,-0.41040742,-0.25394344,-0.17480673
4589,4589,-1.7371576,-0.4617781,-0.49654588,-0.18290994,-0.2542473,-0.45936722,-0.4088592,-0.25275394,-0.17405674
4590,4590,-1.7319312,-0.45983705,-0.49435136,-0.18219195,-0.25306937,-0.4575451,-0.4073137,-0.25156716,-0.17330879
4591,4591,-1.7267131,-0.45790008,-0.4921616,-0.18147528,-0.25189412,-0.45572656,-0.40577126,-0.25038323,-0.17256314
4592,4592,-1.7215012,-0.45596755,-0.48997733,-0.18075988,-0.25072092,-0.45391175,-0.40423232,-0.24920243,-0.17181957
4593,4593,-1.7162967,-0.45403907,-0.48779806,-0.1800456,-0.24955048,-0.45210028,-0.40269607,-0.2480243,-0.17107837
4594,4594,-1.7110951,-0.45211416,-0.48562315,-0.17933245,-0.24838218,-0.45029205,-0.40116268,-0.24684882,-0.17033924
4595,4595,-1.7059014,-0.45019335,-0.48345387,-0.1786206,-0.24721597,-0.4484874,-0.3996325,-0.24567632,-0.1696025
4596,4596,-1.7007141,-0.44827676,-0.4812894,-0.1779101,-0.24605253,-0.44668603,-0.39810544,-0.24450654,-0.16886783
4597,4597,-1.6955316,-0.44636446,-0.4791302,-0.1772006,-0.24489148,-0.4448883,-0.3965812,-0.24333991,-0.16813564
4598,4598,-1.6903561,-0.44445616,-0.47697583,-0.17649262,-0.24373256,-0.443094,-0.3950602,-0.24217598,-0.16740564
4599,4599,-1.685188,-0.44255218,-0.4748269,-0.17578596,-0.24257635,-0.44130325,-0.3935421,-0.24101521,-0.16667774
4600,4600,-1.680024,-0.4406519,-0.4726825,-0.1750803,-0.24142244,-0.4395159,-0.3920268,-0.23985699,-0.16595198
4601,4601,-1.6748666,-0.43875575,-0.47054353,-0.17437589,-0.24027103,-0.4377318,-0.39051533,-0.23870166,-0.16522866
4602,4602,-1.6697167,-0.4368643,-0.46840975,-0.17367291,-0.2391219,-0.43595165,-0.38900626,-0.23754945,-0.16450776
4603,4603,-1.6645721,-0.43497643,-0.46628106,-0.17297105,-0.2379754,-0.4341747,-0.3875001,-0.23639962,-0.16378887
4604,4604,-1.6594338,-0.43309295,-0.4641573,-0.17227049,-0.23683128,-0.43240112,-0.3859974,-0.23525314,-0.16307196
4605,4605,-1.6543006,-0.43121338,-0.46203852,-0.17157134,-0.23568957,-0.43063122,-0.38449755,-0.23410925,-0.1623576
4606,4606,-1.6491743,-0.42933792,-0.45992497,-0.17087324,-0.2345501,-0.42886466,-0.38300082,-0.23296814,-0.16164497
4607,4607,-1.6440547,-0.427467,-0.45781705,-0.17017682,-0.23341347,-0.42710185,-0.38150728,-0.23183052,-0.16093509
4608,4608,-1.6389408,-0.42560008,-0.45571384,-0.16948128,-0.23227923,-0.42534232,-0.38001648,-0.2306953,-0.16022728
4609,4609,-1.6338336,-0.42373753,-0.45361593,-0.1687872,-0.23114747,-0.42358646,-0.37852904,-0.22956283,-0.15952174
4610,4610,-1.6287316,-0.4218789,-0.45152318,-0.1680946,-0.23001808,-0.421834,-0.37704444,-0.2284336,-0.15881842
4611,4611,-1.6236366,-0.4200246,-0.44943565,-0.16740316,-0.22889128,-0.4200854,-0.3755631,-0.22730727,-0.15811732
4612,4612,-1.6185473,-0.4181746,-0.44735348,-0.16671298,-0.22776718,-0.41834003,-0.37408474,-0.2261835,-0.15741841
4613,4613,-1.613465,-0.4163289,-0.4452762,-0.16602413,-0.22664526,-0.41659832,-0.37260965,-0.225063,-0.15672155
4614,4614,-1.6083887,-0.41448718,-0.44320425,-0.16533664,-0.22552592,-0.4148602,-0.37113717,-0.22394504,-0.15602681
4615,4615,-1.6033182,-0.41264957,-0.44113752,-0.16465035,-0.22440909,-0.41312546,-0.36966792,-0.2228303,-0.15533458
4616,4616,-1.5982535,-0.41081685,-0.43907613,-0.16396561,-0.2232951,-0.41139445,-0.36820203,-0.22171839,-0.15464452
4617,4617,-1.5931945,-0.4089873,-0.43701962,-0.163282,-0.22218333,-0.40966648,-0.36673868,-0.22060913,-0.15395656
4618,4618,-1.5881424,-0.4071629,-0.43496883,-0.16259982,-0.2210743,-0.40794286,-0.3652791,-0.21950293,-0.15327047
4619,4619,-1.5830961,-0.4053423,-0.4329227,-0.16191949,-0.21996762,-0.40622246,-0.3638221,-0.2183997,-0.15258726
4620,4620,-1.5780573,-0.40352604,-0.43088228,-0.16123936,-0.2188637,-0.40450573,-0.3623683,-0.21729952,-0.15190569
4621,4621,-1.5730226,-0.40171418,-0.42884701,-0.16056155,-0.21776225,-0.40279233,-0.36091784,-0.21620192,-0.15122636
4622,4622,-1.5679955,-0.3999066,-0.42681712,-0.1598845,-0.21666361,-0.40108275,-0.35946977,-0.21510753,-0.1505494
